.id,Crossnumber,Location,FemalePlotName,Mother,Cycle,MalePlotName,Father,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Good_Seeds,Number_of_Embryo_Rescued,Germination_Date,Number_of_Embryo_Germinating
1,SE201810_(163171C1/132348),Sendusu,Kabucuragye_16_Phase3_R19C7,Kabucuragye,1,17-7197-2_R11C3_plot153,7197-2,2018-10-25,,,,,,,,
1,SE201810_(163174C1/132697),Sendusu,Kazirakwe_16_Phase3_R30C6,ITC1355,1,17-SH3217_R13C5_plot185,SH3217,2018-10-25,,,,,,,,
1,SE201810_(163220C1/132512),Sendusu,Entukura_16_Phase3_R5C5,Entukura,1,17-7197-2_R12C4_plot169,7197-2,2018-10-11,2019-01-18,,,,,,,
1,SE201810_(163240C1/132512),Sendusu,Kabucuragye_16_Phase3_R21C7,Kabucuragye,1,17-7197-2_R12C4_plot169,7197-2,2018-10-22,,,,,,,,
1,SE201810_(163244C1/132348),Sendusu,Kazirakwe_16_Phase3_R30C2,ITC1355,1,17-7197-2_R11C3_plot153,7197-2,2018-10-24,,,,,,,,
1,SE201810_(163254C1/132441),Sendusu,Nakyetengu_16_Phase3_R8C9,IITA-Nakyetengu,1,17-5265-1_R8C2_plot107,TMB2X5265-1,2018-10-24,,,,,,,,
1,SE201810_(163262C1/132505),Sendusu,Tereza_16_Phase3_R17C4,Tereza,1,17-SH3217_R13C3_plot183,SH3217,2018-10-26,,,,,,,,
1,SE201810_(163312C1/132635),Sendusu,Nakasabira_16_Phase3_R33C2,Nakasabira,1,17-7197-2_R12C2_plot167,7197-2,2018-10-17,,,,,,,,
1,SE201810_(163359C1/132512),Sendusu,Tereza_16_Phase3_R16C10,Tereza,1,17-7197-2_R12C4_plot169,7197-2,2018-10-10,,,,,,,,
1,SE201810_(163375C1/132625),Sendusu,Enzirabahima_16_Phase3_R25C5,ITC1354,1,17-SH3362_R19C7_plot277,SH3362,2018-10-30,2019-02-05,,,,,,,
1,SE201811_(162378C1/132635),Sendusu,25974S-17_14_R6P8,25974S-17,1,17-7197-2_R12C2_plot167,7197-2,2018-11-08,,,,,,,,
1,SE201811_(162412C1/132315),Sendusu,25974S-17_14_R5P7,25974S-17,1,17-10969s-1_R23C1_plot331,10969S-1,2018-11-27,,,,,,,,
1,SE201811_(162432C1/132512),Sendusu,29364S-2_14_R10P2,29364S-2,1,17-7197-2_R12C4_plot169,7197-2,2018-11-06,2019-02-25T00:00:00.000+03,,,,,,,
1,SE201811_(162478C1/132354),Sendusu,25974S-17_14_R6P3,25974S-17,1,17-10969s-1_R23C10_plot340,10969S-1,2018-11-17,,,,,,,,
1,SE201811_(162501C1/132608),Sendusu,Enzirabahima_14_Phase1_R25C6,ITC1354,1,17-8075-7_R3C3_plot33,8075-7,2018-11-27,,,,,,,,
1,SE201811_(162516C1/132566),Sendusu,Nakasabira_14_Phase1_R33C10,Nakasabira,1,17-8075-7_R1C2_plot2,8075-7,2018-11-08,,,,,,,,
1,SE201811_(162529C1/132697),Sendusu,Nakyetengu_14_Phase1_R9C3,IITA-Nakyetengu,1,17-SH3217_R13C5_plot185,SH3217,2018-11-16,2019-02-27,2019-03-07,5,,,,,
1,SE201811_(162530C1/132624),Sendusu,Enzirabahima_14_Phase1_R26C4,ITC1354,1,17-5265-1_R8C3_plot108,TMB2X5265-1,2018-11-08,,,,,,,,
1,SE201811_(162533C1/132316),Sendusu,Entukura_14_Phase1_R5C11,Entukura,1,17-8075-7_R2C1_plot16,8075-7,2018-11-22,,,,,,,,
1,SE201811_(162538C1/132709),Sendusu,Nfuuka_14_Phase1_R13C6,Nfuuka,1,17-SH3217_R14C1_plot196,SH3217,2018-11-21,,,,,,,,
1,SE201811_(162550C1/132441),Sendusu,Nakyetengu_14_Phase1_R8C1,IITA-Nakyetengu,1,17-5265-1_R8C2_plot107,TMB2X5265-1,2018-11-29,2019-03-12,,,,,,,
1,SE201811_(162566C1/132373),Sendusu,Kabucuragye_14_Phase1_R20C2,Kabucuragye,1,17-7197-2_R12C3_plot168,7197-2,2018-11-19,,,,,,,,
1,SE201811_(162572C1/132522),Sendusu,Tereza_14_Phase1_R17C4,Tereza,1,17-5265-1_R9C5_plot125,TMB2X5265-1,2018-11-27,2019-02-25T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(162613C1/132709),Sendusu,Tereza_14_Phase1_R17C13,Tereza,1,17-SH3217_R14C1_plot196,SH3217,2018-11-10,,,,,,,,
1,SE201811_(162626C1/132379),Sendusu,Kabucuragye_14_Phase1_R19C14,Kabucuragye,1,17-9128-3_R4C4_plot49,9128-3,2018-11-26,2019-03-01T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(162643C1/132617),Sendusu,Kazirakwe_14_Phase1_R28C17,ITC1355,1,17-7197-2_R12C14_plot179,7197-2,2018-11-24,2019-02-20T00:00:00.000+03,2019-02-28,2,,,,,
1,SE201811_(162658C1/132339),Sendusu,Enzirabahima_14_Phase1_R27C6,ITC1354,1,17-8075-7_R2C14_plot29,8075-7,2018-11-17,2019-02-20T00:00:00.000+03,2019-03-07,7,,,,,
1,SE201811_(162659C1/132697),Sendusu,Enzirabahima_14_Phase1_R26C14,ITC1354,1,17-SH3217_R13C5_plot185,SH3217,2018-11-10,,,,,,,,
1,SE201811_(162666C1/132635),Sendusu,Enzirabahima_14_Phase1_R27C3,ITC1354,1,17-7197-2_R12C2_plot167,7197-2,2018-11-16,2019-02-08,,,,,,,
1,SE201811_(162675C1/132640),Sendusu,Kazirakwe_14_Phase1_R28C14,ITC1355,1,17-5265-1_R9C3_plot123,TMB2X5265-1,2018-11-22,,,,,,,,
1,SE201811_(162677C1/132522),Sendusu,Nakasabira_14_Phase1_R31C2,Nakasabira,1,17-5265-1_R9C5_plot125,TMB2X5265-1,2018-11-24,,,,,,,,
1,SE201811_(162691C1/132452),Sendusu,Kazirakwe_14_Phase1_R30C13,ITC1355,1,17-9128-3_R4C7_plot52,9128-3,2018-11-24,2019-02-05,,,,,,,
1,SE201811_(162708C1/132624),Sendusu,Entukura_14_Phase1_R4C6,Entukura,1,17-5265-1_R8C3_plot108,TMB2X5265-1,2018-11-01,,,,,,,,
1,SE201811_(162709C1/132310),Sendusu,Entukura_14_Phase1_R5C18,Entukura,1,17-SH3217_R14C11_plot206,SH3217,2018-11-26,2019-02-25T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(162721C1/132505),Sendusu,Tereza_14_Phase1_R16C9,Tereza,1,17-SH3217_R13C3_plot183,SH3217,2018-11-15,2019-02-11,2019-02-21,1,,,,,
1,SE201811_(162724C1/132566),Sendusu,Nakasabira_14_Phase1_R31C8,Nakasabira,1,17-8075-7_R1C2_plot2,8075-7,2018-11-05,,,,,,,,
1,SE201811_(162736C1/132484),Sendusu,Tereza_14_Phase1_R17C10,Tereza,1,17-7197-2_R12C12_plot177,7197-2,2018-11-29,2019-03-04,2019-03-14,6,,,,,
1,SE201811_(162752C1/132608),Sendusu,Enzirabahima_14_Phase1_R26C6,ITC1354,1,17-8075-7_R3C3_plot33,8075-7,2018-11-26,2019-02-11,2019-03-07,5,,,,,
1,SE201811_(162755C1/132649),Sendusu,Enzirabahima_14_Phase1_R25C5,ITC1354,1,17-9128-3_R4C11_plot56,9128-3,2018-11-14,2019-02-18T00:00:00.000+03,2019-03-07,5,,,,,
1,SE201811_(162769C1/132617),Sendusu,Kabucuragye_14_Phase1_R20C13,Kabucuragye,1,17-7197-2_R12C14_plot179,7197-2,2018-11-05,2019-02-08,,,,,,,
1,SE201811_(162803C1/132707),Sendusu,Tereza_14_Phase1_R18C14,Tereza,1,17-8075-7_R3C4_plot34,8075-7,2018-11-26,2019-02-25T00:00:00.000+03,2019-03-07,2,,,,,
1,SE201811_(162805C1/132697),Sendusu,Kazirakwe_14_Phase1_R29C2,ITC1355,1,17-SH3217_R13C5_plot185,SH3217,2018-11-22,,,,,,,,
1,SE201811_(162820C1/132610),Sendusu,Tereza_14_Phase1_R16C8,Tereza,1,17-8075-7_R1C7_plot7,8075-7,2018-11-01,,,,,,,,
1,SE201811_(162823C1/132403),Sendusu,Nakasabira_14_Phase1_R33C14,Nakasabira,1,17-8075-7_R1C8_plot8,8075-7,2018-11-17,2019-02-05,,,,,,,
1,SE201811_(162831C1/132610),Sendusu,Tereza_14_Phase1_R16C17,Tereza,1,17-8075-7_R1C7_plot7,8075-7,2018-11-08,2019-01-18,,,,,,,
1,SE201811_(162860C1/132617),Sendusu,Tereza_14_Phase1_R18C12,Tereza,1,17-7197-2_R12C14_plot179,7197-2,2018-11-17,2019-02-25,2019-02-28,2,,,,,
1,SE201811_(162871C1/132498),Sendusu,Kazirakwe_14_Phase1_R30C5,ITC1355,1,17-9128-3_R4C1_plot46,9128-3,2018-11-08,,,,,,,,
1,SE201811_(162891C1/132512),Sendusu,Nfuuka_14_Phase1_R15C12,Nfuuka,1,17-7197-2_R12C4_plot169,7197-2,2018-11-10,2019-02-08,2019-02-21,0,,,,,
1,SE201811_(162893C1/132348),Sendusu,Tereza_14_Phase1_R17C12,Tereza,1,17-7197-2_R11C3_plot153,7197-2,2018-11-26,2019-02-25T00:00:00.000+03,2019-02-28,1,,,,,
1,SE201811_(162894C1/132512),Sendusu,Kabucuragye_14_Phase1_R20C16,Kabucuragye,1,17-7197-2_R12C4_plot169,7197-2,2018-11-26,2019-03-12T00:00:00.000+03,2019-03-14,1,,,,,
1,SE201811_(162897C1/132608),Sendusu,Tereza_14_Phase1_R18C17,Tereza,1,17-8075-7_R3C3_plot33,8075-7,2018-11-07,,,,,,,,
1,SE201811_(162926C1/132684),Sendusu,Entukura_14_Phase1_R4C4,Entukura,1,17-7197-2_R11C5_plot155,7197-2,2018-11-07,2019-02-20T00:00:00.000+03,2019-02-28,3,,,,,
1,SE201811_(162928C1/132709),Sendusu,Tereza_14_Phase1_R16C2,Tereza,1,17-SH3217_R14C1_plot196,SH3217,2018-11-05,2019-02-18,2019-02-28,8,,,,,
1,SE201811_(162937C1/132650),Sendusu,Tereza_14_Phase2_R17C2,Tereza,1,17-9128-3_R5C6_plot66,9128-3,2018-11-22,2019-02-20,2019-03-07,0,,,,,
1,SE201811_(162956C1/132348),Sendusu,Tereza_14_Phase2_R17C9,Tereza,1,17-7197-2_R11C3_plot153,7197-2,2018-11-21,,,,,,,,
1,SE201811_(162979C1/132475),Sendusu,Enzirabahima_14_Phase2_R25C3,ITC1354,1,17-8075-7_R2C10_plot25,8075-7,2018-11-27,,,,,,,,
1,SE201811_(162984C1/132697),Sendusu,Tereza_14_Phase2_R17C1,Tereza,1,17-SH3217_R13C5_plot185,SH3217,2018-11-27,,,,,,,,
1,SE201811_(162990C1/132625),Sendusu,Kazirakwe_14_Phase2_R30C4,ITC1355,1,17-SH3362_R19C7_plot277,SH3362,2018-11-10,2019-02-15T00:00:00.000+03,2019-02-21,0,,,,,
1,SE201811_(163004C1/132625),Sendusu,Kazirakwe_14_Phase2_R30C2,ITC1355,1,17-SH3362_R19C7_plot277,SH3362,2018-11-19,,,,,,,,
1,SE201811_(163028C1/132649),Sendusu,Nakasabira_14_Phase2_R31C2,Nakasabira,1,17-9128-3_R4C11_plot56,9128-3,2018-11-08,2019-02-05,,,,,,,
1,SE201811_(163044C1/132617),Sendusu,Nakyetengu_14_Phase2_R8C3,IITA-Nakyetengu,1,17-7197-2_R12C14_plot179,7197-2,2018-11-24,,,,,,,,
1,SE201811_(163052C1/132403),Sendusu,Nakasabira_14_Phase2_R32C7,Nakasabira,1,17-8075-7_R1C8_plot8,8075-7,2018-11-19,,2019-02-28,2,,,,,
1,SE201811_(163064C1/132339),Sendusu,Kazirakwe_14_Phase2_R28C2,ITC1355,1,17-8075-7_R2C14_plot29,8075-7,2018-11-27,2019-02-25T00:00:00.000+03,2019-03-07,4,,,,,
1,SE201811_(163100C1/132441),Sendusu,Enzirabahima_14_Phase2_R27C3,ITC1354,1,17-5265-1_R8C2_plot107,TMB2X5265-1,2018-11-15,,,,,,,,
1,SE201811_(163103C1/132373),Sendusu,Nakyetengu_14_Phase2_R8C5,IITA-Nakyetengu,1,17-7197-2_R12C3_plot168,7197-2,2018-11-29,2019-02-25T00:00:00.000+03,2019-03-14,0,,,,,
1,SE201811_(163105C1/132330),Sendusu,Entukura_14_Phase2_R5C9,Entukura,1,17-8075-7_R3C1_plot31,8075-7,2018-11-08,2019-02-08,,,,,,,
1,SE201811_(163122C1/132696),Sendusu,Kabucuragye_14_Phase2_R19C8,Kabucuragye,1,17-8075-7_R1C3_plot3,8075-7,2018-11-21,2019-02-25T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(163125C1/132505),Sendusu,Enzirabahima_14_Phase2_R25C6,ITC1354,1,17-SH3217_R13C3_plot183,SH3217,2018-11-19,2019-02-08,,,,,,,
1,SE201811_(163140C1/132635),Sendusu,Kabucuragye_14_Phase2_R19C2,Kabucuragye,1,17-7197-2_R12C2_plot167,7197-2,2018-11-17,2019-02-20T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(163151C1/132649),Sendusu,Entukura_14_Phase2_R4C6,Entukura,1,17-9128-3_R4C11_plot56,9128-3,2018-11-21,2019-02-27T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(163175C1/132555),Sendusu,Tereza_16_Phase3_R18C8,Tereza,1,17-9128-3_R4C15_plot60,9128-3,2018-11-28,2019-03-01T00:00:00.000+03,2019-03-14,0,,,,,
1,SE201811_(163185C1/132452),Sendusu,Entukura_16_Phase3_R6C7,Entukura,1,17-9128-3_R4C7_plot52,9128-3,2018-11-28,2019-03-01T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(163189C1/132514),Sendusu,Kazirakwe_16_Phase3_R29C4,ITC1355,1,17-7197-2_R12C6_plot171,7197-2,2018-11-17,,,,,,,,
1,SE201811_(163210C1/132425),Sendusu,Entukura_16_Phase3_R6C9,Entukura,1,17-9128-3_R5C1_plot61,9128-3,2018-11-05,,,,,,,,
1,SE201811_(163221C1/132403),Sendusu,Kabucuragye_16_Phase3_R20C7,Kabucuragye,1,17-8075-7_R1C8_plot8,8075-7,2018-11-19,2019-02-27T00:00:00.000+03,2019-03-07,0,,,,,
1,SE201811_(163239C1/132316),Sendusu,Nfuuka_16_Phase3_R15C2,Nfuuka,1,17-8075-7_R2C1_plot16,8075-7,2018-11-23,,,,,,,,
1,SE201811_(163244C1/132339),Sendusu,Kazirakwe_16_Phase3_R30C2,ITC1355,1,17-8075-7_R2C14_plot29,8075-7,2018-11-27,2019-03-01T00:00:00.000+03,2019-03-07,5,,,,,
1,SE201811_(163252C1/132348),Sendusu,Enzirabahima_16_Phase3_R27C2,ITC1354,1,17-7197-2_R11C3_plot153,7197-2,2018-11-19,2019-02-27,,,,,,,
1,SE201811_(163257C1/132566),Sendusu,Nakasabira_16_Phase3_R32C4,Nakasabira,1,17-8075-7_R1C2_plot2,8075-7,2018-11-13,2019-02-05,,,,,,,
1,SE201811_(163288C1/132566),Sendusu,Nakyetengu_16_Phase3_R7C3,IITA-Nakyetengu,1,17-8075-7_R1C2_plot2,8075-7,2018-11-08,2019-02-11,2019-02-21,14,,,,,
1,SE201811_(163290C1/132498),Sendusu,Nfuuka_16_Phase3_R13C3,Nfuuka,1,17-9128-3_R4C1_plot46,9128-3,2018-11-12,2019-02-08,,,,,,,
1,SE201811_(163327C1/132522),Sendusu,Nakasabira_16_Phase3_R31C4,Nakasabira,1,17-5265-1_R9C5_plot125,TMB2X5265-1,2018-11-06,,,,,,,,
1,SE201811_(163331C1/132649),Sendusu,Nakasabira_16_Phase3_R32C1,Nakasabira,1,17-9128-3_R4C11_plot56,9128-3,2018-11-19,2019-02-15T00:00:00.000+03,2019-02-21,1,,,,,
1,SE201811_(163332C1/132505),Sendusu,Nakyetengu_16_Phase3_R8C10,IITA-Nakyetengu,1,17-SH3217_R13C3_plot183,SH3217,2018-11-05,,,,,,,,
1,SE201811_(163370C1/132610),Sendusu,Kazirakwe_16_Phase3_R29C2,ITC1355,1,17-8075-7_R1C7_plot7,8075-7,2018-11-05,,,,,,,,
1,SE201811_(163373C1/132425),Sendusu,Enzirabahima_16_Phase3_R27C7,ITC1354,1,17-9128-3_R5C1_plot61,9128-3,2018-11-02,,,,,,,,
1,SE201811_(163402C1/132522),Sendusu,Tereza_16_Phase3_R18C1,Tereza,1,17-5265-1_R9C5_plot125,TMB2X5265-1,2018-11-27,2019-03-04T00:00:00.000+03,2019-03-14,0,,,,,
1,SE201811_(163404C1/132348),Sendusu,Entukura_16_Phase3_R4C4,Entukura,1,17-7197-2_R11C3_plot153,7197-2,2018-11-12,,,,,,,,
1,SE201811_(163407C1/132348),Sendusu,Enzirabahima_16_Phase3_R26C4,ITC1354,1,17-7197-2_R11C3_plot153,7197-2,2018-11-08,,,,,,,,
1,SE201812_(162384C1/132325),Sendusu,29275S-1_14_R8P3,29275S-1,1,17-10969s-1_R22C1_plot316,10969S-1,2018-12-12,,,,,,,,
1,SE201812_(162398C1/132316),Sendusu,29364S-2_14_R12P2,29364S-2,1,17-8075-7_R2C1_plot16,8075-7,2018-12-19,2019-03-20T00:00:00.000+03,,,,,,,
1,SE201812_(162428C1/132354),Sendusu,29275S-1_14_R8P4,29275S-1,1,17-10969s-1_R23C10_plot340,10969S-1,2018-12-17,,,,,,,,
1,SE201812_(162435C1/132708),Sendusu,29364S-2_14_R12P3,29364S-2,1,17-7197-2_R11C14_plot164,7197-2,2018-12-27,,,,,,,,
1,SE201812_(162438C1/132631),Sendusu,25974S-17_14_R5P8,25974S-17,1,17-7197-2_R10C7_plot142,7197-2,2018-12-19,,,,,,,,
1,SE201812_(162484C1/132332),Sendusu,29275S-4_14_R2P3,29275S-4,1,17-8075-7_R1C11_plot11,8075-7,2018-12-28,,,,,,,,
